dates;simulation_Les Oubliels;forecast_('norain', 'Les Oubliels');forecast_('10%', 'Les Oubliels');forecast_('20%', 'Les Oubliels');forecast_('50%', 'Les Oubliels');forecast_('80%', 'Les Oubliels');forecast_('90%', 'Les Oubliels')
2009-01-21;17,200506;;;;;;
2009-01-22;17,685946;;;;;;
2009-01-23;18,069483;;;;;;
2009-01-24;18,183695;;;;;;
2009-01-25;18,26143;;;;;;
2009-01-26;18,208858;;;;;;
2009-01-27;18,08307;;;;;;
2009-01-28;17,98208;;;;;;
2009-01-29;17,828266;;;;;;
2009-01-30;17,643257;;;;;;
2009-01-31;17,663052;;;;;;
2009-02-01;17,84499;;;;;;
2009-02-02;18,079958;;;;;;
2009-02-03;18,121344;;;;;;
2009-02-04;18,054129;;;;;;
2009-02-05;17,921312;;;;;;
2009-02-06;17,749395;;;;;;
2009-02-07;17,55694;;;;;;
2009-02-08;17,353725;;;;;;
2009-02-09;17,145176;;;;;;
2009-02-10;17,035444;;;;;;
2009-02-11;16,901762;;;;;;
2009-02-12;16,751303;;;;;;
2009-02-13;16,590847;;;;;;
2009-02-14;16,429777;;;;;;
2009-02-15;16,269304;;;;;;
2009-02-16;16,110891;;;;;;
2009-02-17;15,909918;;;;;;
2009-02-18;15,707399;;;;;;
2009-02-19;15,531952;;;;;;
2009-02-20;15,401418;;;;;;
2009-02-21;15,301812;;;;;;
2009-02-22;15,191338;;;;;;
2009-02-23;15,084299;;;;;;
2009-02-24;14,982001;;;;;;
2009-02-25;14,886091;;;;;;
2009-02-26;14,795606;;;;;;
2009-02-27;14,7113285;;;;;;
2009-02-28;14,682643;;;;;;
2009-03-01;14,671782;;;;;;
2009-03-02;14,65099;;;;;;
2009-03-03;14,621663;;;;;;
2009-03-04;14,617885;;;;;;
2009-03-05;14,59831;;;;;;
2009-03-06;14,566184;;;;;;
2009-03-07;14,532523;;;;;;
2009-03-08;14,496255;;;;;;
2009-03-09;14,455377;;;;;;
2009-03-10;14,414992;;;;;;
2009-03-11;14,375837;;;;;;
2009-03-12;14,33648;;;;;;
2009-03-13;14,302398;;;;;;
2009-03-14;14,280646;;;;;;
2009-03-15;14,237126;;;;;;
2009-03-16;14,1983595;;;;;;
2009-03-17;14,1902685;;;;;;
2009-03-18;14,170656;;;;;;
2009-03-19;14,117892;;;;;;
2009-03-20;14,082221;;;;;;
2009-03-21;14,05086;;;;;;
2009-03-22;14,023582;;;;;;
2009-03-23;13,995069;;;;;;
2009-03-24;13,97034;;;;;;
2009-03-25;13,94586;;;;;;
2009-03-26;13,941024;;;;;;
2009-03-27;13,932363;;;;;;
2009-03-28;13,922001;;;;;;
2009-03-29;13,909621;;;;;;
2009-03-30;13,867227;;;;;;
2009-03-31;13,854794;;;;;;
2009-04-01;13,841035;;;;;;
2009-04-02;13,8548;;;;;;
2009-04-03;13,857063;;;;;;
2009-04-04;13,859152;;;;;;
2009-04-05;13,869943;;;;;;
2009-04-06;13,864996;;;;;;
2009-04-07;13,957569;;;;;;
2009-04-08;13,99931;;;;;;
2009-04-09;14,06381;;;;;;
2009-04-10;14,12462;;;;;;
2009-04-11;14,894914;;;;;;
2009-04-12;16,061602;;;;;;
2009-04-13;16,576504;;;;;;
2009-04-14;16,839464;;;;;;
2009-04-15;16,935854;;;;;;
2009-04-16;16,938202;;;;;;
2009-04-17;16,884102;;;;;;
2009-04-18;16,795805;;;;;;
2009-04-19;16,68492;;;;;;
2009-04-20;16,579704;;;;;;
2009-04-21;16,458994;;;;;;
2009-04-22;16,330313;;;;;;
2009-04-23;16,196955;;;;;;
2009-04-24;16,063133;;;;;;
2009-04-25;15,953884;;;;;;
2009-04-26;15,94358;;;;;;
2009-04-27;15,916826;;;;;;
2009-04-28;15,861801;;;;;;
2009-04-29;15,79537;;;;;;
2009-04-30;15,899645;;;;;;
2009-05-01;15,936275;;;;;;
2009-05-02;15,944027;;;;;;
2009-05-03;15,915864;;;;;;
2009-05-04;15,878412;;;;;;
2009-05-05;15,866989;;;;;;
2009-05-06;15,837063;;;;;;
2009-05-07;15,809877;;;;;;
2009-05-08;15,772778;;;;;;
2009-05-09;15,683713;;;;;;
2009-05-10;15,558513;;;;;;
2009-05-11;15,433811;;;;;;
2009-05-12;15,309998;;;;;;
2009-05-13;15,189867;;;;;;
2009-05-14;15,084853;;;;;;
2009-05-15;14,98555;;;;;;
2009-05-16;14,891916;;;;;;
2009-05-17;14,804456;;;;;;
2009-05-18;14,753118;;;;;;
2009-05-19;14,678993;;;;;;
2009-05-20;14,625631;;;;;;
2009-05-21;14,563168;;;;;;
2009-05-22;14,512768;;;;;;
2009-05-23;14,46368;;;;;;
2009-05-24;14,4219265;;;;;;
2009-05-25;14,38355;;;;;;
2009-05-26;14,345054;;;;;;
2009-05-27;14,278058;;;;;;
2009-05-28;14,226862;;;;;;
2009-05-29;14,178911;;;;;;
2009-05-30;14,136584;;;;;;
2009-05-31;14,093;;;;;;
2009-06-01;14,054048;;;;;;
2009-06-02;14,024939;;;;;;
2009-06-03;14,009865;;;;;;
2009-06-04;13,983714;;;;;;
2009-06-05;13,9755335;;;;;;
2009-06-06;13,934549;;;;;;
2009-06-07;13,915306;;;;;;
2009-06-08;13,887857;;;;;;
2009-06-09;13,85344;;;;;;
2009-06-10;13,820103;;;;;;
2009-06-11;13,7886;;;;;;
2009-06-12;13,760707;;;;;;
2009-06-13;13,7646055;;;;;;
2009-06-14;13,724146;;;;;;
2009-06-15;13,6912565;;;;;;
2009-06-16;13,659082;;;;;;
2009-06-17;13,634131;;;;;;
2009-06-18;13,607143;;;;;;
2009-06-19;13,5834465;;;;;;
2009-06-20;13,558295;;;;;;
2009-06-21;13,537332;;;;;;
2009-06-22;13,516383;;;;;;
2009-06-23;13,529692;;;;;;
2009-06-24;13,520001;;;;;;
2009-06-25;13,516368;;;;;;
2009-06-26;13,51275;;;;;;
2009-06-27;13,523208;;;;;;
2009-06-28;13,518111;;;;;;
2009-06-29;13,506511;;;;;;
2009-06-30;13,487238;;;;;;
2009-07-01;13,484274;;;;;;
2009-07-02;13,475243;;;;;;
2009-07-03;13,46785;;;;;;
2009-07-04;13,465838;;;;;;
2009-07-05;13,460617;;;;;;
2009-07-06;13,44979;;;;;;
2009-07-07;13,44622;;;;;;
2009-07-08;13,4489975;;;;;;
2009-07-09;13,425333;;;;;;
2009-07-10;13,420753;;;;;;
2009-07-11;13,414541;;;;;;
2009-07-12;13,405714;;;;;;
2009-07-13;13,398762;;;;;;
2009-07-14;13,397209;;;;;;
2009-07-15;13,391972;;;;;;
2009-07-16;13,3912115;;;;;;
2009-07-17;13,388755;;;;;;
2009-07-18;13,383511;;;;;;
2009-07-19;13,3975315;;;;;;
2009-07-20;13,402822;;;;;;
2009-07-21;13,416024;;;;;;
2009-07-22;13,40785;;;;;;
2009-07-23;13,386353;;;;;;
2009-07-24;13,370656;;;;;;
2009-07-25;13,355839;;;;;;
2009-07-26;13,338326;;;;;;
2009-07-27;13,326621;;;;;;
2009-07-28;13,31845;;;;;;
2009-07-29;13,310899;;;;;;
2009-07-30;13,31184;;;;;;
2009-07-31;13,30344;;;;;;
2009-08-01;13,288294;;;;;;
2009-08-02;13,257147;;;;;;
2009-08-03;13,23848;;;;;;
2009-08-04;13,158621;;;;;;
2009-08-05;13,135654;;;;;;
2009-08-06;13,123946;;;;;;
2009-08-07;13,122934;;;;;;
2009-08-08;13,132735;;;;;;
2009-08-09;13,127583;;;;;;
2009-08-10;13,134239;;;;;;
2009-08-11;13,131715;;;;;;
2009-08-12;13,136943;;;;;;
2009-08-13;13,128588;;;;;;
2009-08-14;13,122635;;;;;;
2009-08-15;13,114274;;;;;;
2009-08-16;13,105505;;;;;;
2009-08-17;13,101289;;;;;;
2009-08-18;13,095584;;;;;;
2009-08-19;13,096027;;;;;;
2009-08-20;13,087696;;;;;;
2009-08-21;13,087028;;;;;;
2009-08-22;13,079663;;;;;;
2009-08-23;13,069874;;;;;;
2009-08-24;13,059522;;;;;;
2009-08-25;13,04987;;;;;;
2009-08-26;13,043403;;;;;;
2009-08-27;13,032242;;;;;;
2009-08-28;13,019028;;;;;;
2009-08-29;13,012339;;;;;;
2009-08-30;13,016088;;;;;;
2009-08-31;13,008404;;;;;;
2009-09-01;12,997685;;;;;;
2009-09-02;12,922071;;;;;;
2009-09-03;12,891507;;;;;;
2009-09-04;12,884847;;;;;;
2009-09-05;12,878882;;;;;;
2009-09-06;12,856425;;;;;;
2009-09-07;12,846913;;;;;;
2009-09-08;12,837186;;;;;;
2009-09-09;12,82459;;;;;;
2009-09-10;12,821201;;;;;;
2009-09-11;12,833751;;;;;;
2009-09-12;12,826193;;;;;;
2009-09-13;12,821239;;;;;;
2009-09-14;12,812319;;;;;;
2009-09-15;12,807666;;;;;;
2009-09-16;12,794565;;;;;;
2009-09-17;12,770947;;;;;;
2009-09-18;12,744907;;;;;;
2009-09-19;12,740294;;;;;;
2009-09-20;12,726768;;;;;;
2009-09-21;12,710288;;;;;;
2009-09-22;12,721659;;;;;;
2009-09-23;12,704415;;;;;;
2009-09-24;12,676494;;;;;;
2009-09-25;12,659971;;;;;;
2009-09-26;12,647638;;;;;;
2009-09-27;12,637508;;;;;;
2009-09-28;12,633014;;;;;;
2009-09-29;12,626891;;;;;;
2009-09-30;12,6155;;;;;;
2009-10-01;12,626132;;;;;;
2009-10-02;12,605912;;;;;;
2009-10-03;12,590315;;;;;;
2009-10-04;12,594192;;;;;;
2009-10-05;12,581525;;;;;;
2009-10-06;12,567187;;;;;;
2009-10-07;12,565324;;;;;;
2009-10-08;12,560115;;;;;;
2009-10-09;12,550837;;;;;;
2009-10-10;12,543;;;;;;
2009-10-11;12,532559;;;;;;
2009-10-12;12,521124;;;;;;
2009-10-13;12,512482;;;;;;
2009-10-14;12,50555;;;;;;
2009-10-15;12,500022;;;;;;
2009-10-16;12,48982;;;;;;
2009-10-17;12,481908;;;;;;
2009-10-18;12,476158;;;;;;
2009-10-19;12,468466;;;;;;
2009-10-20;12,505843;;;;;;
2009-10-21;12,648067;;;;;;
2009-10-22;12,769254;;;;;;
2009-10-23;12,860852;;;;;;
2009-10-24;12,927274;;;;;;
2009-10-25;12,979475;;;;;;
2009-10-26;13,02319;;;;;;
2009-10-27;13,055026;;;;;;
2009-10-28;13,080707;;;;;;
2009-10-29;13,100476;;;;;;
2009-10-30;13,1110525;;;;;;
2009-10-31;13,121804;;;;;;
2009-11-01;13,125085;;;;;;
2009-11-02;13,125165;;;;;;
2009-11-03;13,124474;;;;;;
2009-11-04;13,122615;;;;;;
2009-11-05;13,132191;;;;;;
2009-11-06;13,119592;;;;;;
2009-11-07;13,107973;;;;;;
2009-11-08;13,096982;;;;;;
2009-11-09;13,088572;;;;;;
2009-11-10;13,077404;;;;;;
2009-11-11;13,065162;;;;;;
2009-11-12;13,0534315;;;;;;
2009-11-13;13,040003;;;;;;
2009-11-14;13,024852;;;;;;
2009-11-15;13,009517;;;;;;
2009-11-16;12,990676;;;;;;
2009-11-17;12,97241;;;;;;
2009-11-18;12,95695;;;;;;
2009-11-19;12,942062;;;;;;
2009-11-20;12,926711;;;;;;
2009-11-21;12,910449;;;;;;
2009-11-22;12,90287;;;;;;
2009-11-23;12,891286;;;;;;
2009-11-24;12,879028;;;;;;
2009-11-25;12,871065;;;;;;
2009-11-26;12,856004;;;;;;
2009-11-27;12,841856;;;;;;
2009-11-28;12,8285055;;;;;;
2009-11-29;12,817358;;;;;;
2009-11-30;12,807381;;;;;;
2009-12-01;12,796621;;;;;;
2009-12-02;12,786435;;;;;;
2009-12-03;12,777921;;;;;;
2009-12-04;12,771074;;;;;;
2009-12-05;12,767266;;;;;;
2009-12-06;12,765829;;;;;;
2009-12-07;12,760604;;;;;;
2009-12-08;12,754566;;;;;;
2009-12-09;12,752932;;;;;;
2009-12-10;12,7488985;;;;;;
2009-12-11;12,746631;;;;;;
2009-12-12;12,746894;;;;;;
2009-12-13;12,719408;;;;;;
2009-12-14;12,667399;;;;;;
2009-12-15;12,770778;;;;;;
2009-12-16;12,838648;;;;;;
2009-12-17;12,87713;;;;;;
2009-12-18;12,888655;;;;;;
2009-12-19;12,902893;;;;;;
2009-12-20;12,908226;;;;;;
2009-12-21;12,897497;;;;;;
2009-12-22;12,881087;;;;;;
2009-12-23;12,869825;;;;;;
2009-12-24;12,860579;;;;;;
2009-12-25;12,84216;;;;;;
2009-12-26;12,876479;;;;;;
2009-12-27;12,895885;;;;;;
2009-12-28;12,906229;;;;;;
2009-12-29;12,914747;;;;;;
2009-12-30;12,920044;;;;;;
2009-12-31;12,948672;;;;;;
2010-01-01;12,955626;;;;;;
2010-01-02;12,950911;;;;;;
2010-01-03;12,941065;;;;;;
2010-01-04;12,981962;;;;;;
2010-01-05;13,044518;;;;;;
2010-01-06;13,089711;;;;;;
2010-01-07;13,278447;;;;;;
2010-01-08;13,569503;;;;;;
2010-01-09;13,797286;;;;;;
2010-01-10;13,874391;;;;;;
2010-01-11;13,916111;;;;;;
2010-01-12;13,943695;;;;;;
2010-01-13;13,955035;;;;;;
2010-01-14;15,561164;;;;;;
2010-01-15;16,234653;;;;;;
2010-01-16;16,55668;;;;;;
2010-01-17;16,693502;;;;;;
2010-01-18;16,723862;;;;;;
2010-01-19;16,735489;;;;;;
2010-01-20;16,887161;;;;;;
2010-01-21;16,918732;;;;;;
2010-01-22;16,877672;;;;;;
2010-01-23;16,787758;;;;;;
2010-01-24;16,68078;;;;;;
2010-01-25;16,553106;;;;;;
2010-01-26;16,411451;;;;;;
2010-01-27;16,264612;;;;;;
2010-01-28;16,11503;;;;;;
2010-01-29;16,00069;;;;;;
2010-01-30;15,892258;;;;;;
2010-01-31;15,777299;;;;;;
2010-02-01;15,661031;;;;;;
2010-02-02;15,541866;;;;;;
2010-02-03;15,42614;;;;;;
2010-02-04;15,399457;;;;;;
2010-02-05;15,350248;;;;;;
2010-02-06;15,351783;;;;;;
2010-02-07;15,325552;;;;;;
2010-02-08;15,464351;;;;;;
2010-02-09;15,554774;;;;;;
2010-02-10;15,580598;;;;;;
2010-02-11;15,568525;;;;;;
2010-02-12;15,527936;;;;;;
2010-02-13;15,467218;;;;;;
2010-02-14;15,396989;;;;;;
2010-02-15;15,319453;;;;;;
2010-02-16;15,826303;;;;;;
2010-02-17;16,037802;;;;;;
2010-02-18;16,504648;;;;;;
2010-02-19;16,7084;;;;;;
2010-02-20;16,79711;;;;;;
2010-02-21;16,818563;;;;;;
2010-02-22;16,765226;;;;;;
2010-02-23;16,672306;;;;;;
2010-02-24;16,5547;;;;;;
2010-02-25;16,42329;;;;;;
2010-02-26;16,28358;;;;;;
2010-02-27;16,140985;;;;;;
2010-02-28;15,998531;;;;;;
2010-03-01;15,860368;;;;;;
2010-03-02;15,777594;;;;;;
2010-03-03;16,063015;;;;;;
2010-03-04;16,19892;;;;;;
2010-03-05;16,239862;;;;;;
2010-03-06;16,218378;;;;;;
2010-03-07;16,163036;;;;;;
2010-03-08;16,560532;;;;;;
2010-03-09;16,737617;;;;;;
2010-03-10;16,792341;;;;;;
2010-03-11;16,772682;;;;;;
2010-03-12;16,704397;;;;;;
2010-03-13;16,609896;;;;;;
2010-03-14;16,507347;;;;;;
2010-03-15;16,370207;;;;;;
2010-03-16;16,230265;;;;;;
2010-03-17;16,117172;;;;;;
2010-03-18;15,991393;;;;;;
2010-03-19;15,833203;;;;;;
2010-03-20;15,696151;;;;;;
2010-03-21;15,614104;;;;;;
2010-03-22;15,526427;;;;;;
2010-03-23;15,431342;;;;;;
2010-03-24;15,336723;;;;;;
2010-03-25;15,24226;;;;;;
2010-03-26;15,168656;;;;;;
2010-03-27;15,093374;;;;;;
2010-03-28;15,015109;;;;;;
2010-03-29;14,938801;;;;;;
2010-03-30;14,836614;;;;;;
2010-03-31;14,763574;;;;;;
2010-04-01;14,681902;;;;;;
2010-04-02;14,62115;;;;;;
2010-04-03;14,558198;;;;;;
2010-04-04;14,503065;;;;;;
2010-04-05;14,463737;;;;;;
2010-04-06;14,414996;;;;;;
2010-04-07;14,314119;;;;;;
2010-04-08;14,207544;;;;;;
2010-04-09;14,159414;;;;;;
2010-04-10;14,134914;;;;;;
2010-04-11;14,111536;;;;;;
2010-04-12;14,088094;;;;;;
2010-04-13;14,053934;;;;;;
2010-04-14;14,049695;;;;;;
2010-04-15;14,032699;;;;;;
2010-04-16;14,014289;;;;;;
2010-04-17;13,996701;;;;;;
2010-04-18;13,981199;;;;;;
2010-04-19;13,966037;;;;;;
2010-04-20;13,955676;;;;;;
2010-04-21;13,941999;;;;;;
2010-04-22;13,926973;;;;;;
2010-04-23;13,909965;;;;;;
2010-04-24;13,892399;;;;;;
2010-04-25;13,890456;;;;;;
2010-04-26;13,881075;;;;;;
2010-04-27;13,882939;;;;;;
2010-04-28;13,875164;;;;;;
2010-04-29;13,868232;;;;;;
2010-04-30;13,853208;;;;;;
2010-05-01;13,836123;;;;;;
2010-05-02;13,834173;;;;;;
2010-05-03;14,057063;;;;;;
2010-05-04;16,08131;;;;;;
2010-05-05;16,909206;;;;;;
2010-05-06;17,309069;;;;;;
2010-05-07;17,510342;;;;;;
2010-05-08;17,58648;;;;;;
2010-05-09;17,539385;;;;;;
2010-05-10;17,41019;;;;;;
2010-05-11;17,25127;;;;;;
2010-05-12;17,073326;;;;;;
2010-05-13;16,886162;;;;;;
2010-05-14;16,703346;;;;;;
2010-05-15;16,522371;;;;;;
2010-05-16;16,345543;;;;;;
2010-05-17;16,17504;;;;;;
2010-05-18;16,042007;;;;;;
2010-05-19;15,888378;;;;;;
2010-05-20;15,758284;;;;;;
2010-05-21;15,622246;;;;;;
2010-05-22;15,501668;;;;;;
2010-05-23;15,385936;;;;;;
2010-05-24;15,281111;;;;;;
2010-05-25;15,183229;;;;;;
2010-05-26;15,101539;;;;;;
2010-05-27;14,99161;;;;;;
2010-05-28;14,898251;;;;;;
2010-05-29;14,809283;;;;;;
2010-05-30;14,727351;;;;;;
2010-05-31;14,646027;;;;;;
2010-06-01;14,572643;;;;;;
2010-06-02;14,512342;;;;;;
2010-06-03;14,4692135;;;;;;
2010-06-04;14,41802;;;;;;
2010-06-05;14,385313;;;;;;
2010-06-06;14,322587;;;;;;
2010-06-07;14,284594;;;;;;
2010-06-08;14,241173;;;;;;
2010-06-09;14,19335;;;;;;
2010-06-10;14,148976;;;;;;
2010-06-11;14,1086235;;;;;;
2010-06-12;14,073893;;;;;;
2010-06-13;14,072801;;;;;;
2010-06-14;14,030586;;;;;;
2010-06-15;13,995485;;;;;;
2010-06-16;13,960728;;;;;;
2010-06-17;13,932894;;;;;;
2010-06-18;13,9027815;;;;;;
2010-06-19;13,875772;;;;;;
2010-06-20;13,847159;;;;;;
2010-06-21;13,82262;;;;;;
2010-06-22;13,79801;;;;;;
2010-06-23;13,807595;;;;;;
2010-06-24;13,794143;;;;;;
2010-06-25;13,78672;;;;;;
2010-06-26;13,779302;;;;;;
2010-06-27;13,785961;;;;;;
2010-06-28;13,777075;;;;;;
2010-06-29;13,761702;;;;;;
2010-06-30;13,738681;;;;;;
2010-07-01;13,731997;;;;;;
2010-07-02;13,719278;;;;;;
2010-07-03;13,708234;;;;;;
2010-07-04;13,702612;;;;;;
2010-07-05;13,69382;;;;;;
2010-07-06;13,679466;;;;;;
2010-07-07;13,672414;;;;;;
2010-07-08;13,671753;;;;;;
2010-07-09;13,644696;;;;;;
2010-07-10;13,636769;;;;;;
2010-07-11;13,627259;;;;;;
2010-07-12;13,61518;;;;;;
2010-07-13;13,6050205;;;;;;
2010-07-14;13,594198;;;;;;
2010-07-15;13,580826;;;;;;
2010-07-16;13,572882;;;;;;
2010-07-17;13,564047;;;;;;
2010-07-18;13,5531025;;;;;;
2010-07-19;13,5619955;;;;;;
2010-07-20;13,562641;;;;;;
2010-07-21;13,571614;;;;;;
2010-07-22;13,561158;;;;;;
2010-07-23;13,537397;;;;;;
2010-07-24;13,519455;;;;;;
2010-07-25;13,502415;;;;;;
2010-07-26;13,482703;;;;;;
2010-07-27;13,468823;;;;;;
2010-07-28;13,458502;;;;;;
2010-07-29;13,448828;;;;;;
2010-07-30;13,447675;;;;;;
2010-07-31;13,437206;;;;;;
2010-08-01;13,42002;;;;;;
2010-08-02;13,386863;;;;;;
2010-08-03;13,366212;;;;;;
2010-08-04;13,284398;;;;;;
2010-08-05;13,259505;;;;;;
2010-08-06;13,2459;;;;;;
2010-08-07;13,243016;;;;;;
2010-08-08;13,250975;;;;;;
2010-08-09;13,244007;;;;;;
2010-08-10;13,248875;;;;;;
2010-08-11;13,24459;;;;;;
2010-08-12;13,248082;;;;;;
2010-08-13;13,238019;;;;;;
2010-08-14;13,230384;;;;;;
2010-08-15;13,2203665;;;;;;
2010-08-16;13,209966;;;;;;
2010-08-17;13,204143;;;;;;
2010-08-18;13,196856;;;;;;
2010-08-19;13,195742;;;;;;
2010-08-20;13,185875;;;;;;
2010-08-21;13,183696;;;;;;
2010-08-22;13,174844;;;;;;
2010-08-23;13,16359;;;;;;
2010-08-24;13,151795;;;;;;
2010-08-25;13,140723;;;;;;
2010-08-26;13,132858;;;;;;
2010-08-27;13,120321;;;;;;
2010-08-28;13,10575;;;;;;
2010-08-29;13,097727;;;;;;
2010-08-30;13,100161;;;;;;
2010-08-31;13,091184;;;;;;
2010-09-01;13,079191;;;;;;
2010-09-02;13,002322;;;;;;
2010-09-03;12,970523;;;;;;
2010-09-04;12,962646;;;;;;
2010-09-05;12,955484;;;;;;
2010-09-06;12,931848;;;;;;
2010-09-07;12,921175;;;;;;
2010-09-08;12,910304;;;;;;
2010-09-09;12,896582;;;;;;
2010-09-10;12,892086;;;;;;
2010-09-11;12,903544;;;;;;
2010-09-12;12,894912;;;;;;
2010-09-13;12,888901;;;;;;
2010-09-14;12,878938;;;;;;
2010-09-15;12,87326;;;;;;
2010-09-16;12,85915;;;;;;
2010-09-17;12,84125;;;;;;
2010-09-18;12,819748;;;;;;
2010-09-19;12,818691;;;;;;
2010-09-20;12,8079;;;;;;
2010-09-21;12,793478;;;;;;
2010-09-22;12,806337;;;;;;
2010-09-23;12,799094;;;;;;
2010-09-24;12,779161;;;;;;
2010-09-25;12,768961;;;;;;
2010-09-26;12,761562;;;;;;
2010-09-27;12,755215;;;;;;
2010-09-28;12,753546;;;;;;
2010-09-29;12,749453;;;;;;
2010-09-30;12,739431;;;;;;
2010-10-01;12,750885;;;;;;
2010-10-02;12,731033;;;;;;
2010-10-03;12,715429;;;;;;
2010-10-04;12,718989;;;;;;
2010-10-05;12,705751;;;;;;
2010-10-06;12,690634;;;;;;
2010-10-07;12,68782;;;;;;
2010-10-08;12,680259;;;;;;
2010-10-09;12,696164;;;;;;
2010-10-10;16,25117;;;;;;
2010-10-11;18,362768;;;;;;
2010-10-12;18,995485;;;;;;
2010-10-13;19,184452;;;;;;
2010-10-14;19,167463;;;;;;
2010-10-15;19,040094;;;;;;
2010-10-16;18,844454;;;;;;
2010-10-17;18,614887;;;;;;
2010-10-18;18,36803;;;;;;
2010-10-19;18,110535;;;;;;
2010-10-20;17,849916;;;;;;
2010-10-21;17,598171;;;;;;
2010-10-22;17,350859;;;;;;
2010-10-23;17,110073;;;;;;
2010-10-24;16,875286;;;;;;
2010-10-25;16,653667;;;;;;
2010-10-26;16,447906;;;;;;
2010-10-27;16,25211;;;;;;
2010-10-28;16,069868;;;;;;
2010-10-29;15,899598;;;;;;
2010-10-30;15,736406;;;;;;
2010-10-31;15,619697;;;;;;
2010-11-01;15,501088;;;;;;
2010-11-02;15,38539;;;;;;
2010-11-03;15,275321;;;;;;
2010-11-04;15,170596;;;;;;
2010-11-05;15,083803;;;;;;
2010-11-06;14,98122;;;;;;
2010-11-07;14,88583;;;;;;
2010-11-08;14,797058;;;;;;
2010-11-09;14,716606;;;;;;
2010-11-10;14,6388645;;;;;;
2010-11-11;14,565234;;;;;;
2010-11-12;14,497017;;;;;;
2010-11-13;14,431719;;;;;;
2010-11-14;14,369032;;;;;;
2010-11-15;14,3102255;;;;;;
2010-11-16;14,251714;;;;;;
2010-11-17;14,197322;;;;;;
2010-11-18;14,149041;;;;;;
2010-11-19;14,104406;;;;;;
2010-11-20;14,062166;;;;;;
2010-11-21;14,021699;;;;;;
2010-11-22;13,992362;;;;;;
2010-11-23;13,96129;;;;;;
2010-11-24;13,931643;;;;;;
2010-11-25;13,908204;;;;;;
2010-11-26;13,877789;;;;;;
2010-11-27;13,849108;;;;;;
2010-11-28;13,821256;;;;;;
2010-11-29;13,805692;;;;;;
2010-11-30;13,805333;;;;;;
2010-12-01;13,799865;;;;;;
2010-12-02;13,791437;;;;;;
2010-12-03;13,781799;;;;;;
2010-12-04;13,766806;;;;;;
2010-12-05;13,753764;;;;;;
2010-12-06;13,742231;;;;;;
2010-12-07;13,727842;;;;;;
2010-12-08;13,711821;;;;;;
2010-12-09;13,699551;;;;;;
2010-12-10;13,684379;;;;;;
2010-12-11;13,670584;;;;;;
2010-12-12;13,659031;;;;;;
2010-12-13;13,618719;;;;;;
2010-12-14;13,549231;;;;;;
2010-12-15;13,635992;;;;;;
2010-12-16;13,687996;;;;;;
2010-12-17;13,71127;;;;;;
2010-12-18;13,705914;;;;;;
2010-12-19;13,704571;;;;;;
2010-12-20;13,69505;;;;;;
2010-12-21;13,670105;;;;;;
2010-12-22;13,642759;;;;;;
2010-12-23;13,620573;;;;;;
2010-12-24;13,600441;;;;;;
2010-12-25;13,571196;;;;;;
2010-12-26;13,574141;;;;;;
2010-12-27;13,566038;;;;;;
2010-12-28;13,552092;;;;;;
2010-12-29;13,535988;;;;;;
2010-12-30;13,52491;;;;;;
2010-12-31;13,512292;;;;;;
2011-01-01;13,500015;;;;;;
2011-01-02;13,490496;;;;;;
2011-01-03;13,475079;;;;;;
2011-01-04;13,438744;;;;;;
2011-01-05;13,42298;;;;;;
2011-01-06;13,403394;;;;;;
2011-01-07;13,382929;;;;;;
2011-01-08;13,360581;;;;;;
2011-01-09;13,343265;;;;;;
2011-01-10;13,331022;;;;;;
2011-01-11;13,325223;;;;;;
2011-01-12;13,311667;;;;;;
2011-01-13;13,297706;;;;;;
2011-01-14;13,27793;;;;;;
2011-01-15;13,25171;;;;;;
2011-01-16;13,225055;;;;;;
2011-01-17;13,198732;;;;;;
2011-01-18;13,174652;;;;;;
2011-01-19;13,155965;;;;;;
2011-01-20;13,132307;;;;;;
2011-01-21;13,1061535;;;;;;
2011-01-22;13,079892;;;;;;
2011-01-23;13,055182;;;;;;
2011-01-24;13,034846;;;;;;
2011-01-25;13,013293;;;;;;
2011-01-26;12,990899;;;;;;
2011-01-27;12,982236;;;;;;
2011-01-28;14,475676;;;;;;
2011-01-29;16,52467;;;;;;
2011-01-30;17,24591;;;;;;
2011-01-31;17,538767;;;;;;
2011-02-01;17,624247;;;;;;
2011-02-02;17,592834;;;;;;
2011-02-03;17,571243;;;;;;
2011-02-04;17,51723;;;;;;
2011-02-05;17,347567;;;;;;
2011-02-06;17,159443;;;;;;
2011-02-07;16,963263;;;;;;
2011-02-08;16,770426;;;;;;
2011-02-09;16,579487;;;;;;
2011-02-10;16,389303;;;;;;
2011-02-11;16,195908;;;;;;
2011-02-12;16,013075;;;;;;
2011-02-13;15,842159;;;;;;
2011-02-14;15,681175;;;;;;
2011-02-15;15,525458;;;;;;
2011-02-16;15,380997;;;;;;
2011-02-17;15,616196;;;;;;
2011-02-18;15,726088;;;;;;
2011-02-19;15,760827;;;;;;
2011-02-20;15,748954;;;;;;
2011-02-21;15,890602;;;;;;
2011-02-22;15,938755;;;;;;
2011-02-23;15,926657;;;;;;
2011-02-24;15,880525;;;;;;
2011-02-25;15,805968;;;;;;
2011-02-26;15,713966;;;;;;
2011-02-27;15,614353;;;;;;
2011-02-28;15,509044;;;;;;
